Date;Région;Filière;Valeur (TWh)
2016-06;"Nouvelle-Aquitaine";"Gross consumption";2,930717480659
2016-07;"Nouvelle-Aquitaine";"Gross consumption";3,194060683262
2016-08;"Nouvelle-Aquitaine";"Gross consumption";3,122270178466
2016-09;"Nouvelle-Aquitaine";"Gross consumption";2,987346224403
2016-10;"Nouvelle-Aquitaine";"Gross consumption";3,409500802726
2016-11;"Nouvelle-Aquitaine";"Gross consumption";3,990979108556
2016-12;"Nouvelle-Aquitaine";"Gross consumption";4,628070427714
2017-01;"Nouvelle-Aquitaine";"Gross consumption";5,369907668547
2017-02;"Nouvelle-Aquitaine";"Gross consumption";3,978555411335
2017-03;"Nouvelle-Aquitaine";"Gross consumption";3,895034067084
2017-04;"Nouvelle-Aquitaine";"Gross consumption";3,293779309521
2017-05;"Nouvelle-Aquitaine";"Gross consumption";3,104652333338
2017-06;"Nouvelle-Aquitaine";"Gross consumption";2,995128748205
2017-07;"Nouvelle-Aquitaine";"Gross consumption";3,123668871256
2017-08;"Nouvelle-Aquitaine";"Gross consumption";3,061002153532
2017-09;"Nouvelle-Aquitaine";"Gross consumption";3,001009702993
2017-10;"Nouvelle-Aquitaine";"Gross consumption";3,228634637122
2017-11;"Nouvelle-Aquitaine";"Gross consumption";4,172457216196
2017-12;"Nouvelle-Aquitaine";"Gross consumption";4,842894381613
2018-01;"Nouvelle-Aquitaine";"Gross consumption";4,506627318685
2018-02;"Nouvelle-Aquitaine";"Gross consumption";4,731133050962
2018-03;"Nouvelle-Aquitaine";"Gross consumption";4,391766352814
2018-04;"Nouvelle-Aquitaine";"Gross consumption";3,280045737349
2018-05;"Nouvelle-Aquitaine";"Gross consumption";3,0959691052
2018-06;"Nouvelle-Aquitaine";"Gross consumption";2,913338520193
2018-07;"Nouvelle-Aquitaine";"Gross consumption";3,226190861787
2018-08;"Nouvelle-Aquitaine";"Gross consumption";3,131642650423
2018-09;"Nouvelle-Aquitaine";"Gross consumption";2,947566380719
2018-10;"Nouvelle-Aquitaine";"Gross consumption";3,305651688942
2018-11;"Nouvelle-Aquitaine";"Gross consumption";4,017941418937
2018-12;"Nouvelle-Aquitaine";"Gross consumption";4,295208944557
2019-01;"Nouvelle-Aquitaine";"Gross consumption";5,137527470008
2019-02;"Nouvelle-Aquitaine";"Gross consumption";4,029599540619
2019-03;"Nouvelle-Aquitaine";"Gross consumption";3,878483519085
2019-04;"Nouvelle-Aquitaine";"Gross consumption";3,420611215327
2019-05;"Nouvelle-Aquitaine";"Gross consumption";3,20608269433
2019-06;"Nouvelle-Aquitaine";"Gross consumption";2,956809780113
2019-07;"Nouvelle-Aquitaine";"Gross consumption";3,235069475856
2019-08;"Nouvelle-Aquitaine";"Gross consumption";3,019890558166
2019-09;"Nouvelle-Aquitaine";"Gross consumption";2,889076667324
2019-10;"Nouvelle-Aquitaine";"Gross consumption";3,194167472592
2019-11;"Nouvelle-Aquitaine";"Gross consumption";4,128510031969
2019-12;"Nouvelle-Aquitaine";"Gross consumption";4,362949468708
2020-01;"Nouvelle-Aquitaine";"Gross consumption";4,604189428249
2020-02;"Nouvelle-Aquitaine";"Gross consumption";3,947301736993
2020-03;"Nouvelle-Aquitaine";"Gross consumption";3,866822605057
2020-04;"Nouvelle-Aquitaine";"Gross consumption";2,834232574142
2020-05;"Nouvelle-Aquitaine";"Gross consumption";2,819678186163
2020-06;"Nouvelle-Aquitaine";"Gross consumption";2,833460846079
2020-07;"Nouvelle-Aquitaine";"Gross consumption";3,176598063849
2020-08;"Nouvelle-Aquitaine";"Gross consumption";3,058802630207
2020-09;"Nouvelle-Aquitaine";"Gross consumption";2,984182146212
2020-10;"Nouvelle-Aquitaine";"Gross consumption";3,551642304571
2020-11;"Nouvelle-Aquitaine";"Gross consumption";3,655177332409
2020-12;"Nouvelle-Aquitaine";"Gross consumption";4,559882498721
2021-01;"Nouvelle-Aquitaine";"Gross consumption";5,208006295768
2021-02;"Nouvelle-Aquitaine";"Gross consumption";3,929103176584
2021-03;"Nouvelle-Aquitaine";"Gross consumption";4,032946756551
2021-04;"Nouvelle-Aquitaine";"Gross consumption";3,357053937625
2021-05;"Nouvelle-Aquitaine";"Gross consumption";3,187691053842
2021-06;"Nouvelle-Aquitaine";"Gross consumption";2,854055887624
2021-07;"Nouvelle-Aquitaine";"Gross consumption";3,093548661163
2021-08;"Nouvelle-Aquitaine";"Gross consumption";3,042102311807
2021-09;"Nouvelle-Aquitaine";"Gross consumption";2,992892304239
2021-10;"Nouvelle-Aquitaine";"Gross consumption";3,31380112589
2021-11;"Nouvelle-Aquitaine";"Gross consumption";4,207631056664
2021-12;"Nouvelle-Aquitaine";"Gross consumption";4,669378573223
2022-01;"Nouvelle-Aquitaine";"Gross consumption";5,065937376117
2022-02;"Nouvelle-Aquitaine";"Gross consumption";3,964730948043
2022-03;"Nouvelle-Aquitaine";"Gross consumption";3,883711368538
2022-04;"Nouvelle-Aquitaine";"Gross consumption";3,430181314314
2022-05;"Nouvelle-Aquitaine";"Gross consumption";2,983483125519
2022-06;"Nouvelle-Aquitaine";"Gross consumption";2,942583558718
2022-07;"Nouvelle-Aquitaine";"Gross consumption";3,174337567948
2022-08;"Nouvelle-Aquitaine";"Gross consumption";3,016877587564
2022-09;"Nouvelle-Aquitaine";"Gross consumption";2,826919135419
2022-10;"Nouvelle-Aquitaine";"Gross consumption";2,804815571912
2022-11;"Nouvelle-Aquitaine";"Gross consumption";3,275600839232
2022-12;"Nouvelle-Aquitaine";"Gross consumption";4,188793573769
2023-01;"Nouvelle-Aquitaine";"Gross consumption";4,297465636635
2023-02;"Nouvelle-Aquitaine";"Gross consumption";4,08657823464
2023-03;"Nouvelle-Aquitaine";"Gross consumption";3,820529914325
2023-04;"Nouvelle-Aquitaine";"Gross consumption";3,148045322107
2023-05;"Nouvelle-Aquitaine";"Gross consumption";2,862573802166
2023-06;"Nouvelle-Aquitaine";"Gross consumption";2,813332715439
2023-07;"Nouvelle-Aquitaine";"Gross consumption";3,00314051861
2023-08;"Nouvelle-Aquitaine";"Gross consumption";3,129542293012
2023-09;"Nouvelle-Aquitaine";"Gross consumption";2,897541116552
2023-10;"Nouvelle-Aquitaine";"Gross consumption";2,994628713332
2023-11;"Nouvelle-Aquitaine";"Gross consumption";3,63242218647
2023-12;"Nouvelle-Aquitaine";"Gross consumption";4,272480632879
2024-01;"Nouvelle-Aquitaine";"Gross consumption";4,549552548522
2024-02;"Nouvelle-Aquitaine";"Gross consumption";3,779396260629
2024-03;"Nouvelle-Aquitaine";"Gross consumption";3,690193830524
2024-04;"Nouvelle-Aquitaine";"Gross consumption";3,134760395965
2024-05;"Nouvelle-Aquitaine";"Gross consumption";2,971421319439
2024-06;"Nouvelle-Aquitaine";"Gross consumption";2,72110442729
2024-07;"Nouvelle-Aquitaine";"Gross consumption";3,092620281757
2024-08;"Nouvelle-Aquitaine";"Gross consumption";3,055798697049
2024-09;"Nouvelle-Aquitaine";"Gross consumption";2,847545147751
2024-10;"Nouvelle-Aquitaine";"Gross consumption";3,073512345897
2024-11;"Nouvelle-Aquitaine";"Gross consumption";3,531006020726
2024-12;"Nouvelle-Aquitaine";"Gross consumption";4,34926423717
2025-01;"Nouvelle-Aquitaine";"Gross consumption";4,705405995021
2025-02;"Nouvelle-Aquitaine";"Gross consumption";3,809099231677
2025-03;"Nouvelle-Aquitaine";"Gross consumption";3,745311786074
2025-04;"Nouvelle-Aquitaine";"Gross consumption";3,078064569247
2025-05;"Nouvelle-Aquitaine";"Gross consumption";2,785500441845
2025-06;"Nouvelle-Aquitaine";"Gross consumption";2,941286259397
2025-07;"Nouvelle-Aquitaine";"Gross consumption";3,182658229893
2025-08;"Nouvelle-Aquitaine";"Gross consumption";3,072229647498
2025-09;"Nouvelle-Aquitaine";"Gross consumption";2,87170902134
2025-10;"Nouvelle-Aquitaine";"Gross consumption";3,128308692983
2025-11;"Nouvelle-Aquitaine";"Gross consumption";3,708893998961
2025-12;"Nouvelle-Aquitaine";"Gross consumption";4,296079884683
2026-01;"Nouvelle-Aquitaine";"Gross consumption";4,821638077917
2026-02;"Nouvelle-Aquitaine";"Gross consumption";3,65707857257
2026-03;"Nouvelle-Aquitaine";"Gross consumption";3,646576518741
2026-04;"Nouvelle-Aquitaine";"Gross consumption";3,012963656726
2026-05;"Nouvelle-Aquitaine";"Gross consumption";2,969280001972
2026-06;"Nouvelle-Aquitaine";"Gross consumption";3,086437681274
2026-07;"Nouvelle-Aquitaine";"Gross consumption";3,349990741865
2014-01;"Occitanie";"Gross consumption";3,904855093119
2014-02;"Occitanie";"Gross consumption";3,525697785056
2014-03;"Occitanie";"Gross consumption";3,358993200346
2014-04;"Occitanie";"Gross consumption";2,690922281355
2014-05;"Occitanie";"Gross consumption";2,533606808026
2014-06;"Occitanie";"Gross consumption";2,48300495224
2014-07;"Occitanie";"Gross consumption";2,608543637935
2014-08;"Occitanie";"Gross consumption";2,540167834715
2014-09;"Occitanie";"Gross consumption";2,574649998795
2014-10;"Occitanie";"Gross consumption";2,564317326825
2014-11;"Occitanie";"Gross consumption";2,980669183934
2014-12;"Occitanie";"Gross consumption";4,000354719773
2015-01;"Occitanie";"Gross consumption";4,310947613538
2015-02;"Occitanie";"Gross consumption";4,031746251885
2015-03;"Occitanie";"Gross consumption";3,517196103572
2015-04;"Occitanie";"Gross consumption";2,720396906734
2015-05;"Occitanie";"Gross consumption";2,481807979548
2015-06;"Occitanie";"Gross consumption";2,525868088291
2015-07;"Occitanie";"Gross consumption";2,890251313331
2015-08;"Occitanie";"Gross consumption";2,566290330538
2015-09;"Occitanie";"Gross consumption";2,448439650136
2015-10;"Occitanie";"Gross consumption";2,848827327548
2015-11;"Occitanie";"Gross consumption";3,147116178525
2015-12;"Occitanie";"Gross consumption";3,611062432486
2016-01;"Occitanie";"Gross consumption";3,956605243723
2016-02;"Occitanie";"Gross consumption";3,639139441819
2016-03;"Occitanie";"Gross consumption";3,691368441576
2016-04;"Occitanie";"Gross consumption";2,924452025164
2016-05;"Occitanie";"Gross consumption";2,635203797163
2016-06;"Occitanie";"Gross consumption";2,501008697187
2016-07;"Occitanie";"Gross consumption";2,778113278872
2016-08;"Occitanie";"Gross consumption";2,769280943257
2016-09;"Occitanie";"Gross consumption";2,64711744267
2016-10;"Occitanie";"Gross consumption";2,845521979278
2016-11;"Occitanie";"Gross consumption";3,351272711337
2016-12;"Occitanie";"Gross consumption";3,993321595636
2017-01;"Occitanie";"Gross consumption";4,785298255508
2017-02;"Occitanie";"Gross consumption";3,445447424007
2017-03;"Occitanie";"Gross consumption";3,276436552209
2017-04;"Occitanie";"Gross consumption";2,722100501337
2017-05;"Occitanie";"Gross consumption";2,652153308874
2017-06;"Occitanie";"Gross consumption";2,676278963551
2017-07;"Occitanie";"Gross consumption";2,760153727994
2017-08;"Occitanie";"Gross consumption";2,786685743314
2017-09;"Occitanie";"Gross consumption";2,580563192261
2017-10;"Occitanie";"Gross consumption";2,705181234402
2017-11;"Occitanie";"Gross consumption";3,617682646149
2017-12;"Occitanie";"Gross consumption";4,469185224914
2018-01;"Occitanie";"Gross consumption";3,966678101593
2018-02;"Occitanie";"Gross consumption";4,174463019046
2018-03;"Occitanie";"Gross consumption";3,874589146773
2018-04;"Occitanie";"Gross consumption";2,882416778927
2018-05;"Occitanie";"Gross consumption";2,714496608691
2018-06;"Occitanie";"Gross consumption";2,547355518897
2018-07;"Occitanie";"Gross consumption";2,919783669036
2018-08;"Occitanie";"Gross consumption";2,866652373729
2018-09;"Occitanie";"Gross consumption";2,62088851919
2018-10;"Occitanie";"Gross consumption";2,832960473533
2018-11;"Occitanie";"Gross consumption";3,417594120218
2018-12;"Occitanie";"Gross consumption";3,870288640973
2019-01;"Occitanie";"Gross consumption";4,683847679596
2019-02;"Occitanie";"Gross consumption";3,624218001598
2019-03;"Occitanie";"Gross consumption";3,3395143508
2019-04;"Occitanie";"Gross consumption";3,062834091892
2019-05;"Occitanie";"Gross consumption";2,71440982578
2019-06;"Occitanie";"Gross consumption";2,560786078914
2019-07;"Occitanie";"Gross consumption";3,009450103304
2019-08;"Occitanie";"Gross consumption";2,77114755174
2019-09;"Occitanie";"Gross consumption";2,604643858788
2019-10;"Occitanie";"Gross consumption";2,688399727663
2019-11;"Occitanie";"Gross consumption";3,517237655282
2019-12;"Occitanie";"Gross consumption";3,722413969786
2020-01;"Occitanie";"Gross consumption";4,125438231552
2020-02;"Occitanie";"Gross consumption";3,373462494653
2020-03;"Occitanie";"Gross consumption";3,296453091876
2020-04;"Occitanie";"Gross consumption";2,525871986232
2020-05;"Occitanie";"Gross consumption";2,388638332686
2020-06;"Occitanie";"Gross consumption";2,466403259527
2020-07;"Occitanie";"Gross consumption";2,87597788218
2020-08;"Occitanie";"Gross consumption";2,808586564139
2020-09;"Occitanie";"Gross consumption";2,624885662351
2020-10;"Occitanie";"Gross consumption";3,019382606951
2020-11;"Occitanie";"Gross consumption";3,123329658503
2020-12;"Occitanie";"Gross consumption";4,152983531263
2021-01;"Occitanie";"Gross consumption";4,61779107346
2021-02;"Occitanie";"Gross consumption";3,319194823871
2021-03;"Occitanie";"Gross consumption";3,44016877699
2021-04;"Occitanie";"Gross consumption";2,925630678923
2021-05;"Occitanie";"Gross consumption";2,638786947855
2021-06;"Occitanie";"Gross consumption";2,580362779414
2021-07;"Occitanie";"Gross consumption";2,776979447878
2021-08;"Occitanie";"Gross consumption";2,741662362839
2021-09;"Occitanie";"Gross consumption";2,568872724833
2021-10;"Occitanie";"Gross consumption";2,757748301229
2021-11;"Occitanie";"Gross consumption";3,613386180358
2021-12;"Occitanie";"Gross consumption";4,188754767666
2022-01;"Occitanie";"Gross consumption";4,542073227351
2022-02;"Occitanie";"Gross consumption";3,491363549504
2022-03;"Occitanie";"Gross consumption";3,57383905285
2022-04;"Occitanie";"Gross consumption";3,038288581924
2022-05;"Occitanie";"Gross consumption";2,578909966892
2022-06;"Occitanie";"Gross consumption";2,689039308948
2022-07;"Occitanie";"Gross consumption";3,00959139141
2022-08;"Occitanie";"Gross consumption";2,935069133205
2022-09;"Occitanie";"Gross consumption";2,560353705512
2022-10;"Occitanie";"Gross consumption";2,44995806486
2022-11;"Occitanie";"Gross consumption";2,896465003195
2022-12;"Occitanie";"Gross consumption";3,643440616394
2023-01;"Occitanie";"Gross consumption";4,092790604578
2023-02;"Occitanie";"Gross consumption";3,511466781749
2023-03;"Occitanie";"Gross consumption";3,163782392294
2023-04;"Occitanie";"Gross consumption";2,681914853465
2023-05;"Occitanie";"Gross consumption";2,472726631226
2023-06;"Occitanie";"Gross consumption";2,500428624809
2023-07;"Occitanie";"Gross consumption";2,882961956244
2023-08;"Occitanie";"Gross consumption";2,812087905705
2023-09;"Occitanie";"Gross consumption";2,561322939847
2023-10;"Occitanie";"Gross consumption";2,53201680913
2023-11;"Occitanie";"Gross consumption";3,119115604386
2023-12;"Occitanie";"Gross consumption";3,725534271739
2024-01;"Occitanie";"Gross consumption";3,925949813512
2024-02;"Occitanie";"Gross consumption";3,22396252224
2024-03;"Occitanie";"Gross consumption";3,11243802377
2024-04;"Occitanie";"Gross consumption";2,737112541659
2024-05;"Occitanie";"Gross consumption";2,615101101111
2024-06;"Occitanie";"Gross consumption";2,495556636427
2024-07;"Occitanie";"Gross consumption";2,871846558103
2024-08;"Occitanie";"Gross consumption";2,874245495658
2024-09;"Occitanie";"Gross consumption";2,498966971963
2024-10;"Occitanie";"Gross consumption";2,627198048634
2024-11;"Occitanie";"Gross consumption";3,003424111028
2024-12;"Occitanie";"Gross consumption";3,903688078155
2025-01;"Occitanie";"Gross consumption";4,031510647261
2025-02;"Occitanie";"Gross consumption";3,349479379063
2025-03;"Occitanie";"Gross consumption";3,338602890923
2025-04;"Occitanie";"Gross consumption";2,663593836821
2025-05;"Occitanie";"Gross consumption";2,496189954277
2025-06;"Occitanie";"Gross consumption";2,729001591637
2025-07;"Occitanie";"Gross consumption";2,980736206638
2025-08;"Occitanie";"Gross consumption";2,895954368967
2025-09;"Occitanie";"Gross consumption";2,539361716579
2025-10;"Occitanie";"Gross consumption";2,620413331439
2025-11;"Occitanie";"Gross consumption";3,166637125927
2025-12;"Occitanie";"Gross consumption";3,666862289362
2026-01;"Occitanie";"Gross consumption";4,299443488334
2026-02;"Occitanie";"Gross consumption";3,288610428986
2026-03;"Occitanie";"Gross consumption";3,276234226307
2026-04;"Occitanie";"Gross consumption";2,613258063546
2026-05;"Occitanie";"Gross consumption";2,562297600533
2026-06;"Occitanie";"Gross consumption";2,790559243196
2026-07;"Occitanie";"Gross consumption";3,271404551465
2014-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,614023518469
2014-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,971238966855
2014-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,89449329182
2014-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,045286348927
2014-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,770342121277
2014-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,517271827406
2014-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,720235436844
2014-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,202266731407
2014-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,625125072899
2014-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,00387646982
2014-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,570732168321
2014-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,617877572904
2015-01;"Auvergne-Rhône-Alpes";"Gross consumption";7,026044850151
2015-02;"Auvergne-Rhône-Alpes";"Gross consumption";6,600431724479
2015-03;"Auvergne-Rhône-Alpes";"Gross consumption";6,263305119535
2015-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,195535546567
2015-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,738601828086
2015-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,930204202243
2015-07;"Auvergne-Rhône-Alpes";"Gross consumption";5,005648495561
2015-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,404973457716
2015-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,688121812594
2015-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,524149467782
2015-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,722481752817
2015-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,15674763415
2016-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,797526679265
2016-02;"Auvergne-Rhône-Alpes";"Gross consumption";6,366733723066
2016-03;"Auvergne-Rhône-Alpes";"Gross consumption";6,527884810333
2016-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,325872653878
2016-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,882199532887
2016-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,568499373201
2016-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,719651074054
2016-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,380218599546
2016-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,620272128146
2016-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,394341060176
2016-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,998804114557
2016-12;"Auvergne-Rhône-Alpes";"Gross consumption";7,018431780354
2017-01;"Auvergne-Rhône-Alpes";"Gross consumption";7,883000288867
2017-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,988620896716
2017-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,871428041711
2017-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,078804496629
2017-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,898277249829
2017-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,674272428646
2017-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,776950538389
2017-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,427704976506
2017-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,690502362999
2017-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,071647467021
2017-11;"Auvergne-Rhône-Alpes";"Gross consumption";6,216604595125
2017-12;"Auvergne-Rhône-Alpes";"Gross consumption";7,081894796973
2018-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,61737795032
2018-02;"Auvergne-Rhône-Alpes";"Gross consumption";6,762497866321
2018-03;"Auvergne-Rhône-Alpes";"Gross consumption";6,612207751975
2018-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,039306288281
2018-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,781256092929
2018-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,615016381168
2018-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,908186811085
2018-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,479602806147
2018-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,59567527767
2018-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,186147379074
2018-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,856738767501
2018-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,548425436821
2019-01;"Auvergne-Rhône-Alpes";"Gross consumption";7,454677032389
2019-02;"Auvergne-Rhône-Alpes";"Gross consumption";6,126222661777
2019-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,943022343402
2019-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,187848536063
2019-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,95967429326
2019-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,535911690483
2019-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,830675728261
2019-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,30152257722
2019-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,465053570147
2019-10;"Auvergne-Rhône-Alpes";"Gross consumption";4,841413368472
2019-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,688890637695
2019-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,169633635075
2020-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,71380611575
2020-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,907656913286
2020-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,421802902139
2020-04;"Auvergne-Rhône-Alpes";"Gross consumption";4,156369923265
2020-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,198095459613
2020-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,26583786715
2020-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,533361385279
2020-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,200873698701
2020-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,45396887454
2020-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,221844116951
2020-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,38031570866
2020-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,385286312747
2021-01;"Auvergne-Rhône-Alpes";"Gross consumption";7,08763419779
2021-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,668906494002
2021-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,970297103558
2021-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,100480465989
2021-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,820930597918
2021-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,506074724422
2021-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,5664523038
2021-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,200908109691
2021-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,475527982541
2021-10;"Auvergne-Rhône-Alpes";"Gross consumption";5,178281622033
2021-11;"Auvergne-Rhône-Alpes";"Gross consumption";6,078520556294
2021-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,993220457857
2022-01;"Auvergne-Rhône-Alpes";"Gross consumption";7,47470859775
2022-02;"Auvergne-Rhône-Alpes";"Gross consumption";6,153113414966
2022-03;"Auvergne-Rhône-Alpes";"Gross consumption";6,030372302904
2022-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,169604429286
2022-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,624402061514
2022-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,621762554556
2022-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,81947701036
2022-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,429041258348
2022-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,528086082777
2022-10;"Auvergne-Rhône-Alpes";"Gross consumption";4,553195052643
2022-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,202311406113
2022-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,241865041156
2023-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,51005029025
2023-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,731633281129
2023-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,559471965807
2023-04;"Auvergne-Rhône-Alpes";"Gross consumption";4,976677385385
2023-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,495642293284
2023-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,376190860819
2023-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,590780151409
2023-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,28247667513
2023-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,361278901373
2023-10;"Auvergne-Rhône-Alpes";"Gross consumption";4,555979975546
2023-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,43812163154
2023-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,073916803192
2024-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,574431016442
2024-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,601134356733
2024-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,578610189137
2024-04;"Auvergne-Rhône-Alpes";"Gross consumption";5,051813976915
2024-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,644772307451
2024-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,433172235372
2024-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,705240779144
2024-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,392440294385
2024-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,476357892207
2024-10;"Auvergne-Rhône-Alpes";"Gross consumption";4,806131524549
2024-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,469524469667
2024-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,550731833441
2025-01;"Auvergne-Rhône-Alpes";"Gross consumption";6,744478635571
2025-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,791009716154
2025-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,681253009806
2025-04;"Auvergne-Rhône-Alpes";"Gross consumption";4,790577235187
2025-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,530688614112
2025-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,536618141028
2025-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,679547095594
2025-08;"Auvergne-Rhône-Alpes";"Gross consumption";4,313982627385
2025-09;"Auvergne-Rhône-Alpes";"Gross consumption";4,437034680636
2025-10;"Auvergne-Rhône-Alpes";"Gross consumption";4,987301553683
2025-11;"Auvergne-Rhône-Alpes";"Gross consumption";5,641642834199
2025-12;"Auvergne-Rhône-Alpes";"Gross consumption";6,271015352026
2026-01;"Auvergne-Rhône-Alpes";"Gross consumption";7,03005356249
2026-02;"Auvergne-Rhône-Alpes";"Gross consumption";5,666103260975
2026-03;"Auvergne-Rhône-Alpes";"Gross consumption";5,823826455322
2026-04;"Auvergne-Rhône-Alpes";"Gross consumption";4,741430864159
2026-05;"Auvergne-Rhône-Alpes";"Gross consumption";4,604241541041
2026-06;"Auvergne-Rhône-Alpes";"Gross consumption";4,696372107053
2026-07;"Auvergne-Rhône-Alpes";"Gross consumption";4,895578551268
2014-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,216384112865
